StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;id;age;gender;education;M1_1;M2_1;M3_1;M4_1;M5_1;U1_1;U2_1;U3_1;U4_1;S1_1;S2_1;S3_1;S4_1;S5_1;S6_1;I1_1;I2_1;I3_1;I4_1;I5_1;C1_1;C2_1;C4_1;C4_1;C5_1;ext_1;agr_1r;con_1;est_1r;ope_1;ext_2r;agr_2;con_2r;est_2;ope_2r;stomp_1_i;stomp_2_s;stomp_3_s;stomp_4_s;stomp_5_u;stomp_6_m;stomp_7_s;stomp_8_c;stomp_9_s;stomp_10_i;stomp_11_m;stomp_12_s;stomp_13_m;stomp_14_oldies;stomp_15_s;stomp_16_u;stomp_17_i;stomp_18_c;stomp_19_c;stomp_20_u;stomp_21_i;stomp_22_c;stomp_23_soundtrack;uom_1;uom_2r;uom_3;uom_4;uom_5;uom_6;uom_7;uom_8;uom_9;uom_10;uom_11;uom_12r;uom_13;uom_14;uom_15;eq1;eq2;eq3;eq4;eq5;eq6;eq7;eq8;eq9;eq10;eq11;eq12;eq13;eq14;eq15;eq16;eq17;eq18;eq19;eq20;eq21;eq22;sq1;sq2;sq3;sq4;sq5;sq6;sq7;sq8;sq9;sq10;sq11;sq12;sq13;sq14;sq15;sq16;sq17;sq18;sq19;sq20;sq21;sq22;sq23;sq24;sq25;SC0;SC1;SC2;SC3;SC4;SC5;MUSIC- Mellow mean;MUSIC- unpretentious mean;MUSIC- sophisticated mean;MUSIC- intense mean;MUSIC contemporary mean;TIPI_Extroversion;TIPI_Agreeableness;TIPI_Emotional Stability;TIPI_Conscientiousness;TIPI_Openness;Mellow;Unpretentious;Sophisticated;Intense;Contemporary;Create New Field or Choose From Dropdown...;Emotional Mean;Cognitive Mean;Background;EQ score mean;SQ score mean
12.02.21 13:27;12.02.21 13:47;0;90.201.6.33;100;1143;1;12.02.21 13:47;R_2VxdLXqSj368oXl;;;;;51,477005;-0,195907593;anonymous;EN;1;1;1;1;1;1;1;1;1;1;TAN2001;19;2;1;3;2;4;4;5;1;3;2;4;5;2;1;3;4;2;3;1;4;3;2;4;5;5;5;5;6;4;7;4;5;7;6;7;4;7;4;4;5;2;4;5;4;6;3;1;4;4;5;4;1;6;2;7;6;1;2;6;2;5;2;3;5;3;3;3;2;3;4;5;5;1;5;4;4;3;2;1;2;4;2;4;4;4;2;3;4;4;4;4;2;3;3;3;4;2;3;4;2;2;3;1;2;4;2;1;3;1;2;2;2;4;2;4;1;3;3;2;2;2;3;57;13;10;14;8;12;3,6;2,5;2,833333333;2,6;4,8;6,5;5;4;7;6;9;9;10,85714286;5.55.5;15,25;;3,6;3;4;1,523809524;1,411764706
12.02.21 14:43;12.02.21 15:01;0;86.18.110.160;100;1081;1;12.02.21 15:01;R_1IMp3Sj2EoLQvWS;;;;;51,57519531;0,1875;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Sir1996;24;1;1;3;2;3;3;2;4;1;4;2;3;3;3;4;4;3;4;3;4;4;4;2;2;2;4;3;2;4;6;5;7;3;4;4;5;5;6;5;6;6;6;6;5;5;3;6;6;6;4;6;3;2;6;7;6;2;7;5;7;5;4;2;4;4;3;3;4;3;3;2;2;3;4;4;4;3;2;2;2;3;3;3;3;4;3;3;4;4;4;4;2;4;3;3;3;4;3;2;1;2;3;2;2;3;2;3;2;1;3;4;3;3;2;2;1;4;3;2;3;3;3;45;5;8;10;10;12;2,6;2,75;3,333333333;3,8;2,6;2,5;4;5;5;6;10,66666667;10,66666667;17,42857143;15.2515.25;14;;3,8;3,2;2,75;1,4;1,25
13.02.21 06:03;13.02.21 06:26;0;131.231.162.39;100;1377;1;13.02.21 06:26;R_1KexwccU3jjWJw3;;;;;52,76809692;-1,202606201;anonymous;EN;1;1;1;1;1;1;1;1;1;1;BEL2001;19;2;1;3;3;4;3;4;4;3;4;3;4;3;3;4;4;4;4;2;4;4;4;3;2;3;2;3;6;2;3;3;7;7;6;2;3;6;7;5;6;5;5;4;4;3;2;1;5;6;5;7;1;6;5;5;6;1;7;6;7;3;5;4;4;2;1;2;2;2;3;4;5;4;5;2;4;3;1;1;2;4;1;3;4;4;2;3;3;4;3;3;3;3;3;3;3;4;2;1;2;1;3;2;2;3;2;3;2;2;2;3;1;3;2;3;3;3;2;4;2;3;2;45;13;8;5;6;13;3,4;3,5;3,666666667;3,6;2,6;6,5;4;3;2,5;6,5;9,666666667;9,666666667;13,28571429;10.510.5;12,5;;3,6;2;4,5;1,428571429;1,176470588
13.02.21 13:00;13.02.21 13:22;0;176.113.74.22;100;1282;1;13.02.21 13:22;R_3p3k8bUylj5igtv;;;;;45,49940491;-73,57029724;anonymous;EN;1;1;1;1;1;1;1;1;1;1;KAM1990;30;1;1;3;3;5;4;4;2;4;3;4;3;4;2;3;4;2;4;4;5;5;5;2;1;1;3;1;2;3;7;3;5;1;5;6;6;5;6;4;4;4;4;6;5;3;1;7;4;3;5;4;3;2;5;1;1;1;7;1;5;4;5;3;4;1;4;4;5;5;4;5;2;2;3;3;2;3;4;1;2;2;2;2;2;3;1;3;2;3;3;3;2;3;2;2;3;2;4;3;1;1;4;3;1;4;1;2;1;1;3;3;2;4;3;4;3;1;4;4;1;4;1;43;3;8;13;9;10;3,8;3,25;3;4,6;1,6;1,5;4;4,5;6,5;5;9,333333333;9,333333333;12,71428571;15.7515.75;4;;3,4;4,4;3;1,153846154;1,739130435
13.02.21 22:53;13.02.21 23:16;0;185.226.144.36;100;1376;1;13.02.21 23:16;R_3qyOV8HTvmkh7Vl;;;;;40,71260071;-74,00659943;anonymous;EN;1;1;1;1;1;1;1;1;1;1;MUC1989;31;1;1;3;3;2;2;3;3;2;2;2;3;3;3;4;3;3;4;5;4;4;4;3;2;1;2;1;2;4;6;7;3;1;6;6;7;4;6;2;4;4;3;5;3;3;2;7;1;4;3;3;2;4;4;2;2;2;6;3;3;4;4;1;3;1;2;1;2;2;2;5;5;4;3;4;3;2;3;2;4;4;2;3;2;4;3;2;3;4;3;4;3;2;4;3;3;2;2;1;3;1;2;3;2;4;1;3;2;2;1;3;3;2;2;2;2;4;1;2;4;2;3;46;3;10;12;14;7;2,6;2,25;3,166666667;4,2;1,8;1,5;5;7;6;3,5;4,666666667;4,666666667;10,85714286;1515;6,25;;2,6;1,8;4,25;1,384615385;1,3
15.02.21 08:32;15.02.21 08:45;0;89.36.65.235;100;808;1;15.02.21 08:45;R_3KPlXJ6052BQF44;;;;;51,50639343;-0,020004272;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ISL2001;19;1;1;3;3;3;3;4;2;3;3;3;2;2;2;4;2;2;2;1;2;2;3;2;3;4;3;3;5;4;5;3;5;5;5;5;5;4;5;5;6;5;7;6;5;5;4;4;5;4;5;4;4;7;4;7;6;7;4;5;7;5;5;2;4;5;2;2;2;2;3;4;4;4;4;3;3;3;2;2;2;3;2;3;3;3;2;3;3;4;4;4;2;3;3;3;3;2;4;3;2;1;3;2;2;3;2;2;2;3;3;3;2;3;2;3;1;2;3;3;2;3;2;46;10;9;10;8;9;3,2;2,75;2,333333333;2;3;5;4,5;4;5;4,5;10,33333333;10,33333333;18;10.7510.75;14;;4,2;2,2;4;1,142857143;1,130434783
15.02.21 11:02;15.02.21 11:32;0;212.159.59.108;100;1802;1;15.02.21 11:32;R_2BbOMc7JNhlQyTC;;;;;51,57440186;-0,713699341;anonymous;EN;1;1;1;1;1;1;1;1;1;1;AGB2001;19;2;1;4;2;2;4;2;3;1;2;3;4;5;2;5;3;5;4;4;4;4;4;4;2;2;2;2;5;3;3;3;6;3;4;6;3;6;7;4;5;5;2;5;5;5;6;5;5;5;4;4;4;6;6;5;3;1;6;7;6;5;5;4;4;4;4;1;1;3;4;4;4;3;5;2;3;3;3;2;2;3;2;4;2;4;3;3;3;2;3;1;3;2;1;1;1;3;3;2;4;2;3;3;1;4;2;2;3;2;3;2;3;1;3;2;1;4;1;1;4;2;1;42;8;7;9;6;12;2,8;2,25;4;4;2,4;4;3,5;3;4,5;6;9,333333333;9,333333333;19,42857143;14.7514.75;11,5;;4,4;2,6;4;1,166666667;1,333333333
15.02.21 14:10;15.02.21 14:16;0;2.220.209.116;100;383;1;15.02.21 14:16;R_3iya0aS8t39NcIJ;;;;;51,52690125;-0,099105835;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Hsjsj;20;1;1;4;3;3;2;3;2;2;2;3;2;2;4;3;3;3;2;2;2;2;2;2;3;2;3;2;5;6;5;5;6;5;5;6;6;6;6;4;4;5;4;5;4;4;4;4;4;5;5;5;3;4;4;4;5;7;3;3;4;4;3;3;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;1;2;3;3;1;3;2;2;2;2;2;2;2;3;3;3;2;3;3;3;3;3;4;55;10;11;11;11;12;3;2,25;2,833333333;2;2,4;5;5,5;5,5;5,5;6;9;9;16;11,25;10,5;;3,6;4;2;1;1,117647059
15.02.21 19:47;15.02.21 20:18;0;86.157.98.32;100;1880;1;15.02.21 20:18;R_1o26Ol36T8RRCNf;;;;;51,4519043;0,178695679;qr;EN;1;1;1;1;1;1;1;1;1;1;SHR1980;40;2;2;4;5;4;5;5;5;3;5;5;5;4;4;4;4;5;3;5;3;3;3;5;4;5;4;3;7;3;7;1;6;7;7;5;2;7;4;4;4;6;7;6;5;6;1;1;1;5;1;6;7;5;1;1;7;1;7;7;7;3;3;5;1;4;4;3;2;3;4;3;4;3;5;2;3;4;3;1;2;4;3;2;2;3;2;4;3;3;4;3;1;3;3;2;1;4;1;1;4;1;4;3;3;4;1;1;3;1;4;3;1;4;1;3;1;1;3;3;2;4;2;52;14;10;12;3;13;4,6;4,5;4,333333333;3,4;4,2;7;5;1,5;6;6,5;3,666666667;3,666666667;18,71428571;6,25;15,25;;3,2;3,2;3,75;1,4375;1,65
15.02.21 20:32;15.02.21 20:48;0;66.216.234.92;100;924;1;15.02.21 20:48;R_2fIqcfdIjYzLrqI;;;;;44,73989868;-93,12490082;anonymous;EN;1;1;1;1;1;1;1;1;1;1;gun1995;25;2;1;4;4;4;2;5;4;3;4;4;3;2;2;2;3;3;4;1;2;4;4;2;1;1;1;2;2;6;7;3;5;1;7;6;6;3;6;2;1;5;5;5;7;4;5;1;4;3;3;6;2;5;1;1;2;4;5;1;5;4;4;4;3;1;3;1;1;2;3;2;2;2;4;2;3;4;3;2;2;3;2;3;3;3;2;3;3;3;4;3;1;3;3;3;3;4;2;1;3;2;2;2;3;1;2;3;4;1;1;2;3;2;4;3;3;2;3;1;2;3;4;46;3;13;13;9;8;3,8;3,75;2,5;3;1,4;1,5;6,5;4,5;6,5;4;7,666666667;7,666666667;15,71428571;7,25;5,75;;3,2;2;2,5;1,19047619;1,125
16.02.21 14:10;16.02.21 14:16;0;82.15.9.58;100;371;1;16.02.21 14:16;R_3qm7Fl7KOObpklR;;;;;51,58880615;-0,024703979;anonymous;EN;1;1;1;1;1;1;1;1;1;1;EBR2000;20;2;1;5;4;4;4;4;5;4;4;4;3;4;4;5;4;4;5;1;5;4;3;5;4;5;4;3;5;6;5;1;7;1;5;2;7;1;3;3;2;7;2;7;3;3;1;2;3;5;1;2;3;7;3;7;2;2;2;7;6;5;5;5;5;5;3;2;3;5;5;5;1;5;5;5;4;4;3;4;3;3;2;2;3;2;3;2;3;3;3;3;3;2;3;3;3;3;2;4;2;3;3;4;4;3;3;3;2;3;3;2;3;3;3;3;3;3;3;3;3;2;2;40;6;11;7;8;8;4,2;4,25;4;3,6;4,2;3;5,5;4;3,5;4;6;6;13,57142857;6,25;9,5;;5;3,6;4;1,153846154;1,166666667
17.02.21 08:18;17.02.21 08:32;0;79.71.190.133;100;872;1;17.02.21 08:32;R_3pr4R4QyB5iFisP;;;;;51,48049927;-0,011306763;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Isl2001;19;2;1;5;1;4;3;4;5;5;4;2;4;3;4;5;4;4;1;1;2;1;1;1;1;3;3;1;4;5;3;2;6;4;6;3;3;4;2;2;2;7;3;2;7;1;7;1;5;1;1;1;7;7;1;3;1;4;1;1;5;3;4;4;5;3;2;1;1;3;2;3;3;2;3;3;3;3;3;2;2;2;2;3;3;3;2;2;3;3;3;3;2;2;2;1;2;3;3;2;4;2;2;1;1;3;2;3;3;2;2;1;4;1;2;1;1;2;1;2;4;3;3;40;8;11;6;5;10;3,4;4;4;1,2;1,8;4;5,5;2,5;3;5;6,333333333;6,333333333;23,42857143;3,25;3;;3,8;1,8;2,75;1;1,2
19.02.21 08:42;19.02.21 09:03;0;99.248.178.207;100;1263;1;19.02.21 09:03;R_sSRZrExAECmC2sN;;;;;43,97239685;-78,70800018;anonymous;EN;1;1;1;1;1;1;1;1;1;1;GYL1991;29;2;1;4;5;2;4;4;1;4;4;4;2;1;2;4;2;1;2;5;3;1;5;3;1;3;4;1;1;2;3;1;3;1;6;3;2;6;7;2;4;5;5;5;6;2;1;6;1;5;1;5;4;7;7;6;1;1;7;6;4;4;5;4;5;2;2;2;1;2;2;2;1;2;4;2;2;4;4;3;3;2;3;2;2;2;3;1;1;2;2;2;2;2;1;2;2;3;4;1;2;1;2;3;2;4;4;3;4;1;4;2;1;1;4;3;1;2;3;1;2;3;2;28;2;8;6;3;9;3,8;3,25;2;3,2;2,4;1;4;1,5;3;4,5;3,333333333;3,333333333;14,71428571;16,5;7;;4;1,8;2,25;1,333333333;1,4375
19.02.21 09:01;19.02.21 09:12;0;86.177.108.39;100;668;1;19.02.21 09:12;R_u9q9a9UciOs24Tv;;;;;52,24450684;0,718597412;anonymous;EN;1;1;1;1;1;1;1;1;1;1;GRA1996;24;2;1;2;3;3;4;2;1;1;4;4;4;1;1;4;2;2;3;2;4;4;4;5;4;2;5;4;1;7;5;1;5;1;7;3;2;5;5;3;2;1;1;7;1;3;1;3;1;1;1;1;1;7;3;5;3;1;5;3;5;5;5;5;5;4;5;1;1;5;2;4;3;4;5;4;4;4;2;2;3;4;1;4;4;4;1;2;3;4;3;4;1;4;4;4;3;4;4;1;2;1;3;4;3;3;4;2;2;1;1;1;1;1;1;1;1;2;2;1;2;1;3;37;2;14;8;3;10;2,8;2,5;2,333333333;3,4;4;1;7;1,5;4;5;4;4;5;9,5;8;;4,8;2,8;4;1,75;1,5
19.02.21 10:32;19.02.21 10:47;0;188.250.102.88;100;880;1;19.02.21 10:47;R_3HunS0uThF6fRxU;;;;;39,29760742;-7,43359375;anonymous;EN;1;1;1;1;1;1;1;1;1;1;SIL1996;25;2;1;4;4;2;2;4;2;3;2;3;3;3;3;2;2;2;2;2;3;4;4;2;2;2;3;2;5;2;6;2;7;5;6;7;3;5;5;4;4;4;4;2;4;5;4;2;3;4;4;5;3;6;5;5;4;2;5;5;5;5;4;4;5;4;4;3;1;5;5;2;1;3;5;3;3;2;3;2;2;3;3;4;3;3;2;2;3;3;3;3;1;3;2;3;2;4;2;1;4;3;2;3;3;2;4;4;3;2;1;2;3;1;3;4;3;3;2;1;1;3;2;48;10;8;13;5;12;3,2;2,5;2,5;3;2,2;5;4;2,5;6,5;6;6,333333333;6,333333333;15;9,5;11,5;;4,4;3,6;2,75;1,1875;1,333333333
19.02.21 11:09;19.02.21 11:24;0;165.73.45.42;100;892;1;19.02.21 11:24;R_Yc689eo86g4jNex;;;;;-26,24519348;28,02650452;anonymous;EN;1;1;1;1;1;1;1;1;1;1;WRI1997;23;2;1;4;2;4;2;3;4;4;5;4;4;4;3;3;5;5;1;1;2;2;3;2;3;1;2;2;1;3;7;1;4;1;7;6;5;3;7;5;6;6;1;1;7;2;1;1;1;6;6;6;1;7;1;1;3;1;1;4;7;5;5;5;4;2;2;3;2;4;2;5;5;4;4;4;3;3;3;1;2;3;2;3;3;3;2;3;4;3;3;3;2;3;3;3;3;3;3;1;3;2;2;1;3;3;1;3;3;4;2;1;2;2;3;2;2;3;2;2;3;2;3;38;2;10;13;6;7;3;4,25;4;1,8;2;1;5;3;6,5;3,5;5,333333333;5,333333333;14,85714286;7;6,75;;4,2;2,6;4,5;1,095238095;1,166666667
19.02.21 10:16;19.02.21 11:45;0;184.144.46.117;100;5339;1;19.02.21 11:45;R_1dA0s9vcVr8Ial1;;;;;43,19999695;-80,38330078;anonymous;EN;1;1;1;1;1;1;1;1;1;1;PRE1998;22;2;1;5;5;5;3;5;2;3;2;1;5;3;3;5;5;5;2;2;4;3;2;2;4;4;3;3;3;3;6;1;4;1;6;3;5;5;4;4;5;5;3;4;4;3;3;3;4;5;4;5;4;6;3;5;4;2;3;5;4;5;5;5;5;3;3;2;2;3;3;5;4;5;5;4;3;3;2;3;3;3;2;3;3;3;2;2;3;3;3;3;2;2;3;3;2;3;3;1;2;4;3;1;2;3;4;2;4;2;3;1;1;3;3;4;1;2;2;1;2;2;2;37;4;9;9;6;9;4,6;2;4,333333333;2,6;3,2;2;4,5;3;4,5;4,5;8;8;16,28571429;8,25;10;;4,6;2,6;4,75;1;1,2
19.02.21 11:24;19.02.21 12:15;0;165.73.45.42;100;3018;1;19.02.21 12:15;R_9EJIxUuySsjfG0h;;;;;-26,24519348;28,02650452;anonymous;EN;1;1;1;1;1;1;1;1;1;1;WIL1996;25;1;1;5;4;5;5;5;5;4;5;4;4;4;5;5;5;5;5;5;5;5;5;4;4;3;4;3;2;2;4;1;7;1;7;3;6;7;7;7;7;7;2;7;3;4;1;7;5;7;4;7;7;3;5;2;5;1;7;1;2;5;5;4;5;2;5;1;3;3;5;5;5;5;5;2;4;3;2;4;3;1;3;2;4;4;4;1;4;3;4;1;2;3;3;4;4;4;4;4;1;1;4;1;2;4;1;1;3;1;4;1;1;4;3;3;4;1;3;4;1;3;1;40;3;9;7;7;14;4,8;4,5;4,666666667;5;3,6;1,5;4,5;3,5;3,5;7;10;10;20,57142857;16,5;9;;4,2;3,4;5;1,571428571;1,8
19.02.21 13:01;19.02.21 13:14;0;111.223.26.191;100;810;1;19.02.21 13:14;R_1LogSkdHYVLjVk5;;;;;28,68580627;77,23098755;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Par2000;18;1;1;5;4;3;3;4;3;4;4;4;3;4;5;3;5;2;5;4;2;4;5;2;4;3;4;2;5;4;4;6;6;3;7;3;6;4;2;2;2;3;3;4;1;3;2;3;4;2;5;3;1;6;5;7;2;5;7;2;7;4;3;4;5;3;3;3;2;4;4;4;3;4;4;3;4;3;4;3;2;3;2;3;4;3;4;2;3;4;4;2;2;3;3;2;3;2;3;2;1;2;4;3;3;3;2;3;2;3;2;3;2;3;3;4;1;4;4;2;4;2;2;48;8;11;7;12;10;3,8;3,75;3,666666667;4;3;4;5,5;6;3,5;5;8,666666667;8,666666667;7,142857143;8,75;7;;3,8;3,2;3,75;1,266666667;1,333333333
19.02.21 16:56;19.02.21 17:06;0;82.25.40.28;100;578;1;19.02.21 17:06;R_5hX3BBtAPWc4pAR;;;;;53,15530396;-0,62159729;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ALL2000;20;2;1;4;2;2;2;4;2;4;2;4;4;2;2;2;2;4;2;2;2;2;2;2;2;2;4;4;2;6;5;3;5;3;5;6;2;3;2;2;2;6;5;5;6;3;5;2;2;5;2;5;2;5;2;2;2;2;2;2;2;4;4;4;4;2;4;2;2;2;2;4;4;2;4;2;3;3;2;2;2;2;2;3;3;3;2;3;3;3;3;3;2;3;3;3;3;3;3;2;3;2;3;3;3;3;2;2;3;2;3;2;2;2;2;3;2;3;3;3;2;3;2;40;5;11;11;5;8;2,8;3;2,666666667;2;2,8;2,5;5,5;2,5;5,5;4;5;5;16,57142857;5;5,75;;3,6;2,4;3,5;1;1
19.02.21 17:47;19.02.21 18:02;0;98.14.164.83;100;865;1;19.02.21 18:02;R_31z8kjupNTEqW8y;;;;;40,73640442;-73,86949921;anonymous;EN;1;1;1;1;1;1;1;1;1;1;STU1997;23;2;1;4;2;4;5;2;1;1;1;2;2;3;1;2;2;2;1;1;1;1;1;1;2;3;4;3;3;4;7;6;4;2;6;7;6;5;1;1;1;2;1;1;1;1;1;1;1;1;1;3;1;3;1;7;3;1;1;7;1;5;4;4;4;3;2;2;3;3;3;4;4;2;4;2;3;4;1;2;1;3;1;3;4;4;2;3;4;3;4;3;1;4;4;4;4;3;3;1;2;2;2;3;1;3;2;2;2;2;2;3;2;2;2;3;1;2;2;3;2;2;2;50;5;10;14;12;9;3,4;1,25;2;1;2,6;2,5;5;6;7;4,5;2;2;4,714285714;2,5;9;;4;2,6;3,5;1,590909091;1,105263158
20.02.21 02:47;20.02.21 03:09;0;81.98.44.248;100;1334;1;20.02.21 03:09;R_1Kxmc2kRs6JePRP;;;;;51,38479614;-0,413894653;anonymous;EN;1;1;1;1;1;1;1;1;1;1;dic1996;24;1;1;3;4;4;2;3;2;2;3;3;3;2;3;4;4;4;2;2;4;4;4;4;4;2;3;4;5;2;5;1;6;1;6;2;6;6;4;4;3;6;5;5;4;4;3;2;3;1;3;5;4;5;4;5;6;1;5;4;7;5;3;2;4;1;1;1;1;5;2;1;1;1;2;1;3;3;2;2;1;2;2;2;2;4;2;3;2;4;2;4;2;2;3;2;3;2;4;1;1;1;4;4;1;4;2;1;2;2;2;4;2;3;3;2;3;3;2;3;2;2;2;40;6;8;7;7;12;3,2;2,5;3,333333333;3,2;3,4;3;4;3,5;3,5;6;6,666666667;6,666666667;15,57142857;8,25;12,25;;3;2;1,25;1,285714286;1,529411765
20.02.21 13:37;20.02.21 13:54;0;85.255.233.11;100;1068;1;20.02.21 13:54;R_1JQoUcOsVSmzBg3;;;;;51,49639893;-0,122406006;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ABU2001;20;2;1;3;3;3;3;4;4;3;4;3;3;4;3;4;3;3;4;4;4;4;5;3;4;4;3;4;6;3;7;4;7;5;4;7;5;7;6;4;5;5;4;4;4;5;4;6;4;4;4;5;4;5;6;4;4;4;7;4;4;4;5;4;4;5;5;3;3;2;4;4;2;5;5;4;4;3;3;2;3;4;4;4;4;4;3;3;3;3;3;3;2;3;3;4;3;3;3;1;2;2;3;3;2;3;2;2;2;2;4;3;1;3;2;3;1;3;2;1;2;1;2;55;11;7;14;9;14;3,2;3,5;3,333333333;4,2;3,6;5,5;3,5;4,5;7;7;8;8;16,85714286;15,25;10,75;;4,4;3,4;4;1,333333333;1,15
22.02.21 19:40;22.02.21 19:49;0;98.37.24.90;100;572;1;22.02.21 19:49;R_1FsVlQXbcsyZhEZ;;;;;37,94830322;-122,5379028;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ASH2002;18;1;1;5;5;4;5;5;3;3;4;4;4;5;3;3;4;5;5;5;4;5;4;4;3;2;4;3;5;6;4;6;7;3;6;2;3;7;6;3;7;6;2;7;6;7;4;6;5;7;4;4;3;2;6;4;5;5;6;5;6;4;1;3;4;2;5;2;3;5;3;4;4;3;4;4;1;4;4;2;4;2;2;3;2;2;2;1;2;3;3;2;1;1;2;3;3;3;4;3;3;1;3;3;2;2;1;2;2;2;3;3;4;2;2;4;2;1;3;4;3;4;2;49;8;12;6;9;14;4,8;3,5;4;4,6;3,2;4;6;4,5;3;7;10;10;18,42857143;15;13,75;;2,8;3,6;3,75;1,181818182;1,35
23.02.21 11:20;23.02.21 12:19;0;90.249.146.231;100;3494;1;23.02.21 12:19;R_PAv0uLyOw2fNGeZ;;;;;54,89709473;-1,717803955;anonymous;EN;1;1;1;1;1;1;1;1;1;1;WON1957;63;2;2;5;4;5;5;5;1;4;4;4;5;5;1;4;5;5;1;1;1;1;1;4;4;1;5;5;1;7;5;2;6;1;7;7;3;7;6;2;2;7;5;2;4;2;7;1;7;5;5;5;1;1;1;1;1;6;1;1;6;5;1;4;5;4;4;5;4;5;5;4;4;4;5;4;3;3;3;1;3;3;4;3;3;4;4;3;3;4;4;4;1;4;4;4;4;4;4;1;1;1;3;3;3;4;4;3;4;4;4;1;4;3;4;1;4;4;4;1;4;4;4;46;2;14;12;5;13;4,8;3,25;4,166666667;1;3,8;1;7;2,5;6;6,5;11;11;16,85714286;6,25;3,25;;3,8;4,6;4,25;1,611111111;1,7
24.02.21 14:19;24.02.21 14:30;0;42.110.146.234;100;679;1;24.02.21 14:30;R_2s4kflNP4XY5NC3;;;;;22,56019592;88,36981201;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Bha1993;27;2;1;4;2;2;3;3;2;3;4;4;4;3;2;3;4;3;3;4;2;3;3;4;4;4;3;3;7;3;7;2;3;7;7;7;3;6;7;3;3;6;2;2;7;2;2;7;2;2;2;2;7;2;2;2;2;2;7;2;6;4;2;1;5;1;3;4;5;5;5;4;5;2;1;2;3;4;2;2;1;3;3;3;2;4;3;4;4;4;4;3;1;3;3;3;3;4;3;1;2;1;1;4;2;4;1;4;3;2;2;3;3;1;3;2;3;4;1;1;4;1;3;52;14;10;14;5;9;2,8;3,25;3,166666667;3;3,6;7;5;2,5;7;4,5;4;4;19,28571429;15;5;;2,6;4,4;3;1,473684211;1,444444444
24.02.21 14:35;24.02.21 14:44;0;86.132.238.154;100;551;1;24.02.21 14:44;R_1IpfV9r3TBpkxTb;;;;;52,28349304;-0,895095825;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Ayg1999;21;2;1;1;1;5;4;5;1;4;3;4;5;2;1;2;2;3;1;2;1;1;1;1;1;4;5;5;3;5;4;3;7;1;7;3;7;5;2;1;3;2;6;2;2;2;2;2;5;2;2;2;2;4;2;4;2;2;2;7;2;5;5;2;2;1;2;3;2;2;4;5;4;4;4;4;4;4;1;1;1;4;3;3;2;3;3;3;1;3;3;2;2;2;3;3;4;3;3;2;3;2;3;2;3;3;3;3;2;2;2;3;2;2;3;2;2;2;1;2;2;2;3;45;4;12;7;10;12;3,2;3;2,5;1,2;3,2;2;6;5;3,5;6;7;7;7,714285714;5;8;;3;2,6;4,25;1,4375;1
24.02.21 14:29;24.02.21 14:47;0;31.14.248.235;100;1051;1;24.02.21 14:47;R_2Cv4TXICw7Y2E4y;;;;;51,50740051;-0,119995117;anonymous;EN;1;1;1;1;1;1;1;1;1;1;wat2000;20;2;1;4;2;4;2;4;4;2;2;1;2;2;5;2;4;1;4;4;2;4;4;2;2;2;4;4;6;3;2;6;6;6;6;2;6;6;6;4;5;7;2;3;2;4;4;5;4;5;4;5;6;3;6;6;5;2;7;5;5;4;5;2;2;2;4;4;5;3;5;4;4;4;5;4;3;2;3;2;3;4;1;4;3;3;2;4;3;3;3;3;1;3;3;1;3;3;2;1;3;2;3;3;3;1;2;2;3;2;1;2;4;3;3;1;1;1;1;1;4;3;1;49;12;9;4;12;12;3,2;2,25;2,666666667;3,6;2,8;6;4,5;6;2;6;7,666666667;7,666666667;19,42857143;14,25;12;;3;4,2;4,25;1,277777778;1,272727273
